track ID, train/test set, vocals
0, validation, 6.812259674072266
1, validation, 5.552543640136719
2, validation, 4.770129680633545
3, validation, 3.0381836891174316
4, validation, 7.692660808563232
5, validation, 5.683324813842773
6, validation, 5.242578506469727
7, validation, 4.964948654174805
8, validation, 8.037995338439941
9, validation, 6.3815598487854
10, validation, 4.310330390930176
11, validation, 4.366391181945801
12, validation, 2.492182493209839
13, validation, 6.341583251953125
